appName,link,tags
art of rally,https://store.steampowered.com/app/550320/art_of_rally,"Racing,Driving,Sports,Physics,Difficult,Top-Down,Automobile Sim,Arcade,Relaxing,Stylized,Simulation,Offroad,Action,Atmospheric,Singleplayer,Soundtrack,Great Soundtrack,Controller,Indie,Fast-Paced"
Idle Wizard,https://store.steampowered.com/app/992070/Idle_Wizard,"Idler,Free to Play,Clicker,Casual,RPG,Magic"
Caveblazers,https://store.steampowered.com/app/452060/Caveblazers,"Action Roguelike,Platformer,Pixel Graphics,Roguelite,Roguelike,2D Platformer,Perma Death,Procedural Generation,Replay Value,Character Customization,Difficult,2D,Action,Retro,Adventure,Action RPG,Co-op,Local Co-Op,Singleplayer,Fantasy"
Streamer Daily,https://store.steampowered.com/app/1058380/Streamer_Daily,"Simulation,Indie,Casual,Strategy,Adventure,Singleplayer,Management,First-Person,Replay Value,Funny,Female Protagonist,Economy,Memes,Family Friendly,Walking Simulator,Sandbox,Realistic,Survival,Atmospheric"
Vertigo 2,https://store.steampowered.com/app/843390/Vertigo_2,"Indie,VR,Sci-fi,First-Person,Shooter,Female Protagonist,Singleplayer,FPS,Action-Adventure,Aliens,Comedy,Colorful,Adventure,Combat,Action,Lovecraftian,Violent,3D,Gore,Soundtrack"
SKYHILL,https://store.steampowered.com/app/382140/SKYHILL,"Survival,Action Roguelike,Adventure,Indie,Post-apocalyptic,Roguelike,Simulation,Zombies,RPG,2D,Atmospheric,Singleplayer,Point & Click,Crafting,Horror,Action,Turn-Based Combat,Replay Value,Difficult,Side Scroller"
Tanki Online,https://store.steampowered.com/app/562010/Tanki_Online,"Free to Play,Tanks,Action,Multiplayer,Massively Multiplayer,Shooter,Strategy,PvP,Gore,War,Online Co-Op,Team-Based,FPS,Survival,Atmospheric,Story Rich,eSports,Mature,Simulation,Sandbox"
Stonehearth,https://store.steampowered.com/app/253250/Stonehearth,"Colony Sim,City Builder,Building,Sandbox,Strategy,Survival,Simulation,Crafting,Voxel,Early Access,Indie,Open World,Singleplayer,RPG,Multiplayer,Management,Fantasy,Cute,Adventure,God Game"
Class of '09: The Re-Up,https://store.steampowered.com/app/2318310/Class_of_09_The_ReUp,"Visual Novel,Comedy,Anime,Choose Your Own Adventure,Female Protagonist,Dark Humor,Casual,Simulation,Narration,Multiple Endings,Dating Sim,Interactive Fiction,RPG,2D,Hand-drawn,Noir,Third Person,Retro,Drama,Psychological"
Turing Complete,https://store.steampowered.com/app/1444480/Turing_Complete,"Programming,Education,Logic,Puzzle,Simulation,Hacking,Building,Sci-fi,Automation,2D,Early Access,Singleplayer,Stylized"
Star Ruler 2,https://store.steampowered.com/app/282590/Star_Ruler_2,"Strategy,Space,4X,Sci-fi,RTS,Indie,Multiplayer"
Sailwind,https://store.steampowered.com/app/1764530/Sailwind,"Early Access,Simulation,Sailing,Open World,Survival,Immersive Sim,Relaxing,Fishing,Adventure,Transportation,Exploration,Atmospheric,Life Sim,Choose Your Own Adventure,Cooking,Resource Management,Trading,Family Friendly,Minimalist,First-Person"
NUKITASHI,https://store.steampowered.com/app/2399220/NUKITASHI,"Visual Novel,Anime,Casual,Comedy,Cute,Dark Humor,Romance,Story Rich,Survival,Emotional,Multiple Endings,Mystery,Adventure,Choices Matter,Atmospheric,Colorful,Choose Your Own Adventure,Singleplayer,Sexual Content,2D"
Phantom Abyss,https://store.steampowered.com/app/989440/Phantom_Abyss,"Early Access,Action,Adventure,Action Roguelike,3D Platformer,Action-Adventure,Platformer,Exploration,FPS,Runner,Roguelite,3D,First-Person,Colorful,Stylized,Atmospheric,Fantasy,Supernatural,Controller,Perma Death"
Yomi 2,https://store.steampowered.com/app/2022230/Yomi_2,"Early Access,Strategy,Card Battler,Card Game,Turn-Based Strategy,PvE,PvP,Fantasy,Martial Arts,Anime,Colorful,Hand-drawn,Comic Book,Modern,Combat,Turn-Based Combat,Tutorial,Multiplayer,Asynchronous Multiplayer,Singleplayer"
Dawn of Man,https://store.steampowered.com/app/858810/Dawn_of_Man,"City Builder,Colony Sim,Strategy,Survival,Simulation,Historical,Sandbox,Singleplayer,Economy,Open World,Indie,Choices Matter,RTS,Story Rich,Destruction,Multiplayer,Nudity,Resource Management,Management,Political"
Evochron Legacy SE,https://store.steampowered.com/app/398170/Evochron_Legacy_SE,"Space Sim,Simulation,Space,Exploration,First-Person,Sandbox,Open World,Trading,Sci-fi,Multiplayer,Singleplayer,TrackIR,Adventure,Online Co-Op,Action,VR,Indie,Futuristic,6DOF,Flight"
8-Bit Armies,https://store.steampowered.com/app/427250/8Bit_Armies,"Strategy,Simulation,Indie,RTS,Pixel Graphics,Multiplayer,Voxel,Co-op,Base Building,War,Great Soundtrack,Action,Singleplayer,Retro"
Guardians Frontline,https://store.steampowered.com/app/1481440/Guardians_Frontline,"VR,FPS,Sci-fi,Singleplayer,Online Co-Op,Multiplayer,PvE,PvP,Action,Strategy,Real Time Tactics,Shooter,Robots,Futuristic,Tactical,Tutorial,Physics,6DOF,Twin Stick Shooter,Co-op"
Elven Assassin,https://store.steampowered.com/app/503770/Elven_Assassin,"Action,Simulation,VR,Adventure,Indie,Archery,Tower Defense,Early Access,Multiplayer"
Tentacular,https://store.steampowered.com/app/1220100/Tentacular,"Casual,VR,Funny,Building,Puzzle,Action,Cute,Adventure,Physics,God Game,Indie,Sandbox,FPS,Cartoony,Colorful,First-Person,Stylized,Comedy,Family Friendly,Fantasy"
Monument Valley: Panoramic Edition,https://store.steampowered.com/app/1927720/Monument_Valley_Panoramic_Edition,"Puzzle,Adventure,Relaxing,Casual,Singleplayer,Exploration,Design & Illustration,Female Protagonist,Strategy,Emotional,3D,Point & Click,Puzzle Platformer,Third Person,Linear,Fantasy,Atmospheric,Indie,Mystery,Precision Platformer"
Curse of the Dead Gods,https://store.steampowered.com/app/1123770/Curse_of_the_Dead_Gods,"Action Roguelike,Dark Fantasy,Isometric,Difficult,Action,Roguelite,Fighting,Roguelike,Souls-like,Dungeon Crawler,Adventure,Singleplayer,Indie,Exploration,Real-Time,Great Soundtrack,3D,Cartoony,Fantasy,Horror"
Chained Echoes,https://store.steampowered.com/app/1229240/Chained_Echoes,"RPG,Indie,Pixel Graphics,Turn-Based,JRPG,Retro,Exploration,Turn-Based Combat,2D,Story Rich,Mechs,Fantasy,Anime,Party-Based RPG,Open World,Great Soundtrack,Character Customization,Adventure,Singleplayer"
Volcano Princess,https://store.steampowered.com/app/1669980/Volcano_Princess,"Life Sim,Multiple Endings,Simulation,Anime,RPG,Choices Matter,Singleplayer,Story Rich,Indie,Choose Your Own Adventure,JRPG,Female Protagonist,Strategy,Cute,Time Management,Turn-Based Combat,Hand-drawn,Medieval,2D,Fantasy"
The Jackbox Party Pack 4,https://store.steampowered.com/app/610180/The_Jackbox_Party_Pack_4,"Casual,Trivia,Local Multiplayer,Indie,Strategy,Funny,Multiplayer,Party Game,Party,Comedy,Board Game,Co-op,Family Friendly,Great Soundtrack"
Blood of Steel,https://store.steampowered.com/app/567630/Blood_of_Steel,"Free to Play,Massively Multiplayer,Wargame,Strategy,Action,Medieval,Gore,Tactical,Grand Strategy,RTS,War,Swordplay,MOBA,Violent,PvP,Online Co-Op,Co-op,Adventure,Multiplayer,Simulation"
Hello Charlotte EP3: Childhood's End,https://store.steampowered.com/app/760890/Hello_Charlotte_EP3_Childhoods_End,"Gore,Indie,Story Rich,Psychological Horror,Violent,RPGMaker,RPG,Atmospheric,Visual Novel,Horror,Anime,2D,Psychological,Philosophical,Surreal,Female Protagonist,Singleplayer,Choices Matter,Puzzle,Adventure"
Lawn Mowing Simulator,https://store.steampowered.com/app/1480560/Lawn_Mowing_Simulator,"Simulation,Farming Sim,Realistic,Relaxing,Immersive Sim,Management,Physics,Driving,Agriculture,Time Management,Automobile Sim,Economy,Nature,Character Customization,3D,First-Person,Third Person,Controller,Family Friendly,Cinematic"
ASTLIBRA Revision,https://store.steampowered.com/app/1718570/ASTLIBRA_Revision,"Action RPG,2D,JRPG,Side Scroller,Drama,Metroidvania,Time Travel,RPG,Spectacle fighter,Fantasy,Action,Dragons,Swordplay,Demons,Gothic,Futuristic,Modern,Mythology,Adventure,Supernatural"
Scrapnaut,https://store.steampowered.com/app/1323900/Scrapnaut,"Building,Survival,Multiplayer,Co-op,Online Co-Op,Adventure,Sandbox,Exploration,Open World Survival Craft,Top-Down,Crafting,Open World,Base Building,Atmospheric,Post-apocalyptic,Mystery,Robots,Singleplayer,Indie,Steampunk"
CUSTOM ORDER MAID 3D2 It's a Night Magic,https://store.steampowered.com/app/1097580/CUSTOM_ORDER_MAID_3D2_Its_a_Night_Magic,"Sexual Content,Nudity,Mature,Character Customization,Hentai,Anime,Simulation,NSFW,VR,Singleplayer,Adventure,Indie,3D,Visual Novel,Cute,Dating Sim,FPS,Romance,Female Protagonist,Story Rich"
DEEEER Simulator: Your Average Everyday Deer Game,https://store.steampowered.com/app/1018800/DEEEER_Simulator_Your_Average_Everyday_Deer_Game,"Exploration,Sandbox,Physics,Funny,Third Person,Cute,Parody,Surreal,Open World,Horses,Action,Simulation,Comedy,Casual,Fantasy,Memes,Adventure,Destruction,Singleplayer,Indie"
Land of War - The Beginning,https://store.steampowered.com/app/1146300/Land_of_War__The_Beginning,"Shooter,Action,World War II,FPS,Adventure,Singleplayer,Realistic,Atmospheric,Strategy,Violent,Old School,Wargame,Historical,Combat,Exploration,First-Person,War,Stealth,Military,Flight"
Pathologic 2,https://store.steampowered.com/app/505230/Pathologic_2,"Story Rich,Atmospheric,Choices Matter,RPG,Difficult,Detective,Immersive Sim,Singleplayer,Survival,Surreal,Psychological Horror,Survival Horror,Open World,Adventure,Dystopian,Indie,Dark,CRPG,First-Person,Isometric"
Them's Fightin' Herds,https://store.steampowered.com/app/574980/Thems_Fightin_Herds,"2D Fighter,Action,Fighting,Indie,Cute,Cartoon,Multiplayer,Local Multiplayer,Singleplayer,PvP,Female Protagonist,Pixel Graphics,Colorful,Anime,Fantasy,Tutorial,Magic,Funny,Horses,Memes"
REPLIKATOR,https://store.steampowered.com/app/1576370/REPLIKATOR,"Twin Stick Shooter,Action Roguelike,Roguelike,Pixel Graphics,Action,2D,Roguelite,Singleplayer,Shooter,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Female Protagonist,Perma Death,Top-Down,Procedural Generation,Sci-fi,Cyberpunk,Controller,Space"
Kingdom Rush Vengeance - Tower Defense,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense,"Tower Defense,Strategy,Singleplayer,2D,Difficult,Medieval,Choices Matter,Cartoon,Adventure,Demons,Action,Action-Adventure,Colorful,Fantasy,Dark,Cartoony,Family Friendly,Tactical RPG,2D Fighter,Trading Card Game"
Streamer Life Simulator,https://store.steampowered.com/app/1261040/Streamer_Life_Simulator,"Simulation,Casual,Life Sim,Singleplayer,Indie,Nudity,Adventure,Open World,Sexual Content,First-Person,Strategy,Realistic,Funny,Action,Hacking,Immersive Sim,Sandbox,Walking Simulator,Replay Value,Atmospheric"
UnderMine,https://store.steampowered.com/app/656350/UnderMine,"Action Roguelike,Roguelite,Pixel Graphics,Dungeon Crawler,RPG,Action,Indie,Adventure,Singleplayer,Top-Down,2D,Procedural Generation,Fantasy,Funny,Choices Matter,Story Rich,Retro,Mining,Roguelike,Early Access"
Turbo Overkill,https://store.steampowered.com/app/1328350/Turbo_Overkill,"FPS,Action,Shooter,Indie,Cyberpunk,Retro,Pixel Graphics,Violent,Fast-Paced,Gore,Combat,Singleplayer,Early Access,Casual,Great Soundtrack,First-Person"
Factory Town,https://store.steampowered.com/app/860890/Factory_Town,"Automation,Base Building,Resource Management,Sandbox,Simulation,Crafting,Management,City Builder,Colony Sim,Economy,Building,Strategy,Transportation,Moddable,Trains,Level Editor,Singleplayer,Indie,Early Access,3D"
"Yes, Your Grace",https://store.steampowered.com/app/1115690/Yes_Your_Grace,"RPG,Medieval,Pixel Graphics,Management,Simulation,Strategy,Resource Management,Interactive Fiction,Singleplayer,Multiple Endings,Choices Matter,Political,Adventure,Fantasy,Point & Click,War,Inventory Management,Historical,Puzzle,Great Soundtrack"
Styx: Shards of Darkness,https://store.steampowered.com/app/355790/Styx_Shards_of_Darkness,"Action,Singleplayer,Stealth,Adventure,Atmospheric,Story Rich,Third Person,Multiplayer,Puzzle,Violent,Indie,Assassin,Gore,Open World,RPG,Parkour,Co-op,Fantasy,Dark Fantasy,Dark Humor"
"7,62 High Calibre",https://store.steampowered.com/app/289890/762_High_Calibre,"Strategy,RPG,Simulation,Tactical,Real-Time with Pause,Singleplayer,Tactical RPG,Action"
Miss Neko 2,https://store.steampowered.com/app/1203420/Miss_Neko_2,"Sexual Content,Nudity,NSFW,Hentai,Casual,Anime,FPS,Adventure,Cats,2D,Cute,Singleplayer,Relaxing,Action,Mature,Indie,Puzzle,Match 3,Psychological Horror,World War II"
Pharaoh: A New Era,https://store.steampowered.com/app/1351080/Pharaoh_A_New_Era,"City Builder,Building,Simulation,Management,Colony Sim,Economy,Historical,Trading,Resource Management,Diplomacy,Strategy,Education,Level Editor,Singleplayer,Inventory Management,Tutorial,Base Building,2D,Isometric,Time Travel"
Goodbye Deponia,https://store.steampowered.com/app/241910/Goodbye_Deponia,"Adventure,Point & Click,Comedy,Indie,Singleplayer,Puzzle,Funny,Story Rich,Escape Room,Hand-drawn,Classic,2D,Great Soundtrack,Steampunk,Cult Classic,Retro,1990's"
Thea 2: The Shattering,https://store.steampowered.com/app/606230/Thea_2_The_Shattering,"Strategy,RPG,Indie,Turn-Based Strategy,Survival,Card Battler,Crafting,4X,Story Rich,Dark Fantasy,Turn-Based,Fantasy,Card Game,Roguelike,Online Co-Op,Strategy RPG,Co-op,Roguelite,Nudity,Sexual Content"
Dead District: Survival,https://store.steampowered.com/app/1772910/Dead_District_Survival,"Survival,Massively Multiplayer,Action,Multiplayer,Shooter,Third-Person Shooter,FPS,Idler,Crafting,Exploration,Hidden Object,Sandbox,PvP,Base Building,3D,Post-apocalyptic,Simulation,Open World,Zombies,Adventure"
My Friend Peppa Pig,https://store.steampowered.com/app/1635590/My_Friend_Peppa_Pig,"Story Rich,Action,Epic,Addictive,Female Protagonist,Emotional,Adventure,Family Friendly,Character Customization,Cartoon,Singleplayer,Interactive Fiction,Colorful,Controller,2D,Cute,Beautiful,Funny,Cartoony,Casual"
Undead Wilderness: Survival,https://store.steampowered.com/app/2485900/Undead_Wilderness_Survival,"Survival,Crafting,Base Building,Adventure,Post-apocalyptic,Zombies,Action,Looter Shooter,FPS,Sandbox,Exploration,3D,Stylized,First-Person,Building,Open World,Singleplayer,Early Access"
The friends of Ringo Ishikawa,https://store.steampowered.com/app/846110/The_friends_of_Ringo_Ishikawa,"Action,RPG,Pixel Graphics,Beat 'em up,Adventure,Retro,Story Rich,Open World,Atmospheric,2D,Drama,Action RPG,1980s,Side Scroller,Exploration,Martial Arts,Anime,Action-Adventure,Singleplayer,Sandbox"
PropHunter,https://store.steampowered.com/app/1682050/PropHunter,"Early Access,Arcade,Online Co-Op,Multiplayer,PvP,Co-op,Third Person,Hidden Object,Sports,Creature Collector,Sandbox,Casual,RPG,Colorful,Family Friendly,Team-Based,Idler,3D,Cute,Comedy"
Onmyoji,https://store.steampowered.com/app/551170/Onmyoji,"RPG,Free to Play,Anime,Strategy,Turn-Based,Adventure,Multiplayer,Fantasy,Early Access,PvP,Mythology"
Manual Samuel - Anniversary Edition,https://store.steampowered.com/app/504130/Manual_Samuel__Anniversary_Edition,"Dark Humor,Singleplayer,Adventure,Local Co-Op,Funny,Indie,Dark Comedy,Physics,Difficult,Comedy,2D,Intentionally Awkward Controls,Cartoony,Controller"
Hotshot Racing,https://store.steampowered.com/app/609920/Hotshot_Racing,"Racing,Indie,Arcade,Multiplayer,Split Screen,Singleplayer,Local Multiplayer,Action,Old School,Retro,Online Co-Op,Driving,Local Co-Op,Pixel Graphics,Stylized,Abstract,1990's,PvP,Score Attack,Vehicular Combat"
CHAOS;CHILD,https://store.steampowered.com/app/970570/CHAOSCHILD,"Visual Novel,Mystery,Anime,Story Rich,Violent,Gore,Adventure,Psychological Horror,Great Soundtrack,Horror,Sci-fi,Multiple Endings,Atmospheric,Psychological,Thriller,Singleplayer,Sexual Content,Science,Nudity,Emotional"
September 7th,https://store.steampowered.com/app/2249160/September_7th,"Horror,Exploration,Walking Simulator,3D Platformer,3D,First-Person,Psychological Horror,Simulation,Linear,Realistic,Psychedelic,Atmospheric,Psychological,Cinematic,Old School,Retro,Singleplayer,Indie,1990's,Dark"
天外武林 (Traveler of Wuxia),https://store.steampowered.com/app/2088160/_Traveler_of_Wuxia,"Roguelike,Deckbuilding,Card Game,RPG,Martial Arts,Card Battler,Strategy,Turn-Based Combat,Drama,Survival,Roguelite,Tactical,Third Person,2D,Singleplayer,3D,Turn-Based Tactics,Procedural Generation,Surreal"
The Wild Eight,https://store.steampowered.com/app/526160/The_Wild_Eight,"Survival,Open World Survival Craft,Multiplayer,Open World,Mystery,Co-op,Adventure,Crafting,Online Co-Op,Sandbox,Indie,Action,RPG,Atmospheric,Singleplayer,Simulation,Survival Horror,Difficult,Strategy,Horror"
Survive on Raft,https://store.steampowered.com/app/1094000/Survive_on_Raft,"Resource Management,Multiplayer,Simulation,Realistic,Survival,Indie,Open World Survival Craft,Difficult,Open World,Crafting,Singleplayer,Building,Sandbox,Base Building,First-Person,Adventure,Fishing,Action,Exploration,Co-op"
Deponia: The Complete Journey,https://store.steampowered.com/app/292910/Deponia_The_Complete_Journey,"Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,2D,Story Rich,Great Soundtrack,Classic,Cult Classic,Retro,Steampunk,Sci-fi,Indie,Hand-drawn,Cartoon,Dystopian,Escape Room,Sexual Content"
Cloud Gardens,https://store.steampowered.com/app/1372320/Cloud_Gardens,"Nature,Sandbox,Atmospheric,Experimental,Relaxing,Procedural Generation,Casual,Simulation,Building,Singleplayer,Surreal,Indie,Level Editor,Early Access,3D,Post-apocalyptic,City Builder,Short,Family Friendly,Puzzle"
Fog Of War - Free Edition,https://store.steampowered.com/app/691020/Fog_Of_War__Free_Edition,"Free to Play,World War II,Multiplayer,FPS,Action,Massively Multiplayer,Singleplayer,Open World,Violent,Gore,First-Person,Shooter,Indie,Co-op,War,Controller,Zombies,Realistic,Survival"
Granny 3,https://store.steampowered.com/app/1707550/Granny_3,"Adventure,Horror,First-Person,Action,Puzzle,Comedy,Dark,Funny,Stealth,Singleplayer,Indie,Survival Horror,Gore,Violent,Tactical,Survival,Multiplayer"
"Warhammer 40,000: Shootas, Blood & Teef",https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef,"PvP,Adventure,Warhammer 40K,Side Scroller,2D Platformer,Shoot 'Em Up,Bullet Hell,Twin Stick Shooter,Beat 'em up,Platformer,Shooter,Arcade,Action-Adventure,2D,Funny,Cartoony,Action,Hand-drawn,Co-op,Local Co-Op"
Cortex Command,https://store.steampowered.com/app/209670/Cortex_Command,"Strategy,Indie,Action,2D,Physics,Sandbox,Pixel Graphics,Moddable,Local Co-Op,Sci-fi,Singleplayer,Local Multiplayer,Difficult,Platformer,Multiplayer,Split Screen,RTS,Replay Value,Zombies,4 Player Local"
Mansions of Madness,https://store.steampowered.com/app/478980/Mansions_of_Madness,"Adventure,Strategy,Board Game,Lovecraftian,Free to Play,Card Game,Horror,Co-op"
This Is the Police 2,https://store.steampowered.com/app/785740/This_Is_the_Police_2,"Strategy,Story Rich,Singleplayer,Turn-Based,Management,Indie,Adventure,Choices Matter,Villain Protagonist,Crime,Atmospheric,Simulation,Great Soundtrack,Turn-Based Tactics,Turn-Based Strategy,Detective,Noir,Tactical"
Hellcoming,https://store.steampowered.com/app/891360/Hellcoming,"Horror,Online Co-Op,Multiplayer,Survival Horror,Co-op,Survival,First-Person,Supernatural,Dark,Atmospheric,Action,Difficult,Tactical,Demons,Violent,Indie,Psychological Horror,Puzzle,Realistic,Stealth"
HYPERCHARGE: Unboxed,https://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed,"Action-Adventure,Co-op Campaign,Singleplayer,Third-Person Shooter,FPS,Local Co-Op,Shooter,Online Co-Op,Split Screen,4 Player Local,PvE,PvP,Action,Tower Defense,Exploration,Third Person,Parkour,Tutorial,Character Customization,Controller"
DEATH STRANDING DIRECTOR'S CUT,https://store.steampowered.com/app/1850570/DEATH_STRANDING_DIRECTORS_CUT,"Story Rich,Open World,Walking Simulator,Atmospheric,Adventure,Action,Exploration,Singleplayer,Great Soundtrack,Third Person,Cinematic,Post-apocalyptic,Sci-fi,Action-Adventure,Horror,Relaxing,Combat,Multiplayer,Third-Person Shooter,Stealth"
Bio Prototype,https://store.steampowered.com/app/1498040/Bio_Prototype,"Action Roguelike,Action,Pixel Graphics,2D,Deckbuilding,Roguelite,Top-Down Shooter,Top-Down,Indie,Science,Singleplayer,Roguelike,Sci-fi,Perma Death,Arena Shooter,Hack and Slash,Lovecraftian,Shoot 'Em Up,Bullet Hell,Beat 'em up"
The Darkest Tales,https://store.steampowered.com/app/1307690/The_Darkest_Tales,"Dark Fantasy,Adventure,Platformer,Action-Adventure,Action,2D Platformer,Horror,Atmospheric,Metroidvania,Dark,Surreal,Character Action Game,Cute,Story Rich,Magic,Singleplayer,Hack and Slash,Supernatural,Emotional,Controller"
Potion Tycoon,https://store.steampowered.com/app/1485690/Potion_Tycoon,"Early Access,Management,Simulation,Sandbox,Building,Strategy,Magic,Economy,Shop Keeper,Capitalism,Automation,2D,Resource Management,Singleplayer,Fantasy,Medieval,Medical Sim,Cartoony,Inventory Management,Trading"
Song of Farca,https://store.steampowered.com/app/1435670/Song_of_Farca,"Choices Matter,Story Rich,Simulation,Dystopian,Atmospheric,Detective,Point & Click,Visual Novel,Female Protagonist,Singleplayer,Cyberpunk,2D,Indie,Multiple Endings,Adventure,Narration,Stylized,Hacking,Futuristic,Dark"
Everhood,https://store.steampowered.com/app/1229380/Everhood,"Great Soundtrack,Music,Story Rich,Singleplayer,2D,Psychedelic,Bullet Hell,Pixel Graphics,RPG,Surreal,Rhythm,2.5D,Action-Adventure,Colorful,Multiple Endings,Indie,Action,Level Editor,Adventure,Epic"
Evil Tonight,https://store.steampowered.com/app/1480830/Evil_Tonight,"Pixel Graphics,Action-Adventure,Survival Horror,Female Protagonist,Mystery,2D,Horror,Exploration,Action,Story Rich,Anime,Atmospheric,Thriller,Survival,Adventure,Singleplayer,Supernatural,Dark,Indie,Immersive"
Steelrising,https://store.steampowered.com/app/1283400/Steelrising,"Atmospheric,Action,Singleplayer,Third Person,Souls-like,RPG,Adventure,Action RPG,Difficult,Fantasy,Exploration,Character Customization,Story Rich,Soundtrack,Violent,Dark Fantasy,Alternate History,Character Action Game,Action-Adventure,Cinematic"
Beyond The Wire,https://store.steampowered.com/app/1058650/Beyond_The_Wire,"FPS,War,World War I,Military,PvP,Shooter,Tanks,First-Person,Historical,Strategy,Action,Realistic,Simulation,Tactical,Combat,Massively Multiplayer,Atmospheric,Multiplayer,Gore,Indie"
The Game of Life 2,https://store.steampowered.com/app/1455630/The_Game_of_Life_2,"Board Game,Party,Multiplayer,Card Game,Family Friendly,Tabletop,Life Sim,Sequel,Simulation,Casual,Strategy,Choices Matter,Choose Your Own Adventure,Character Customization,3D,Cartoon,Colorful,PvP,4 Player Local,Local Multiplayer"
Shogun Showdown,https://store.steampowered.com/app/2084000/Shogun_Showdown,"Indie,Strategy,Turn-Based Strategy,Roguelike,Pixel Graphics,Turn-Based Combat,Medieval,Turn-Based,Strategy RPG,RPG,Roguelite,Singleplayer,Replay Value,Difficult,2D,Card Game,Roguelike Deckbuilder,Tactical RPG,Turn-Based Tactics,Early Access"
Spaceland: Sci-Fi Indie Tactics,https://store.steampowered.com/app/1021070/Spaceland_SciFi_Indie_Tactics,"Turn-Based Tactics,Adventure,Sci-fi,Futuristic,Strategy RPG,Strategy,Aliens,Turn-Based,Turn-Based Strategy,Space,Singleplayer,Stylized,Atmospheric,Tactical RPG,Difficult,Online Co-Op,3D,Turn-Based Combat,Story Rich,Female Protagonist"
CULTIC,https://store.steampowered.com/app/1684930/CULTIC,"FPS,Action,Old School,Shooter,First-Person,Horror,Retro,3D,Dark,Gore,Violent,Stylized,Indie,Singleplayer,Pixel Graphics,Combat,Physics,PvE,Lovecraftian"
ISLANDERS,https://store.steampowered.com/app/1046030/ISLANDERS,"Relaxing,City Builder,Strategy,Building,Puzzle,Indie,Minimalist,Singleplayer,Beautiful,Colony Sim,Atmospheric,Colorful,Procedural Generation,Addictive,Score Attack,Replay Value,3D,Top-Down,Turn-Based Strategy,Exploration"
Nordic Ashes: Survivors of Ragnarok,https://store.steampowered.com/app/2068280/Nordic_Ashes_Survivors_of_Ragnarok,"Early Access,Action Roguelike,Roguelite,Bullet Hell,Arena Shooter,Top-Down Shooter,Casual,Top-Down,Action,Action RPG,Exploration,2D,Hero Shooter,Roguelike,Hand-drawn,Procedural Generation,RPG,Strategy,Indie,Perma Death"
HALF DEAD 3,https://store.steampowered.com/app/1520380/HALF_DEAD_3,"Adventure,Gore,Co-op,Action,Survival,Horror,Multiplayer,Online Co-Op,Local Co-Op,Action-Adventure,Puzzle,Exploration,Character Customization,3D,First-Person,Singleplayer,Local Multiplayer,PvE,Procedural Generation,Massively Multiplayer"
OMON Simulator,https://store.steampowered.com/app/1140440/OMON_Simulator,"Nudity,Simulation,Action,Indie,RPG,Adventure,Strategy,Sexual Content,Violent,Multiplayer,Politics,Political,Story Rich,Memes,Racing,Massively Multiplayer,Open World,Comedy,Funny,Atmospheric"
Heliborne Collection,https://store.steampowered.com/app/433530/Heliborne_Collection,"Military,Flight,Multiplayer,Co-op,Experimental,Arcade,Massively Multiplayer,Simulation,Realistic,War,Action,Indie,Tactical,Team-Based,Singleplayer,Strategy,Open World,Shooter,Third Person,Battle Royale"
Serious Sam 3: BFE,https://store.steampowered.com/app/41070/Serious_Sam_3_BFE,"FPS,Action,Gore,Co-op,Comedy,Online Co-Op,First-Person,Aliens,Multiplayer,Shooter,Old School,Local Co-Op,Indie,Split Screen,Difficult,Funny,Singleplayer,Sci-fi,Adventure,Local Multiplayer"
Erica,https://store.steampowered.com/app/1514930/Erica,"Choose Your Own Adventure,FMV,Interactive Fiction,Female Protagonist,Point & Click,Puzzle,Choices Matter,Story Rich,Action-Adventure,Psychological Horror,Multiple Endings,Detective,Casual,Thriller,Action,Cinematic,Mystery,Crime,Singleplayer,Gore"
Trombone Champ,https://store.steampowered.com/app/1059990/Trombone_Champ,"Rhythm,Comedy,Funny,Music,Cute,Cartoon,Casual,Singleplayer,Colorful,Parody,Moddable,Satire,3D,Memes,Family Friendly,Horror,Souls-like,Experimental,Indie,Difficult"
Colony Survival,https://store.steampowered.com/app/366090/Colony_Survival,"Colony Sim,Survival,Base Building,Building,Multiplayer,Strategy,Sandbox,Open World,Early Access,Adventure,City Builder,Crafting,Zombies,Management,Co-op,Action,Indie,Singleplayer,Voxel,RTS"
Dicey Dungeons,https://store.steampowered.com/app/861540/Dicey_Dungeons,"Roguelike Deckbuilder,Card Battler,Deckbuilding,Roguelite,Indie,Roguelike,Strategy,Turn-Based,Card Game,Mouse only,Replay Value,Singleplayer,Cute,Colorful,Cartoon,Great Soundtrack,Dungeon Crawler,Casual,RPG,Procedural Generation"
Kingdom Rush Origins - Tower Defense,https://store.steampowered.com/app/816340/Kingdom_Rush_Origins__Tower_Defense,"Tower Defense,Strategy,2D,Singleplayer,Difficult,Casual,Building,Tactical,Action-Adventure,Medieval,Cartoony,Choices Matter,Fantasy,Action,Adventure,Indie,Pixel Graphics,RPG,Stylized,Anime"
